SOURCE,TARGET,RATING,TIME
2997,1953,1,15/11/2012
1810,100,1,15/11/2012
100,1810,1,15/11/2012
1585,2998,1,15/11/2012
2998,1585,1,15/11/2012
1746,2940,1,15/11/2012
2940,1746,1,15/11/2012
2725,35,1,15/11/2012
35,2725,1,15/11/2012
1905,1473,1,15/11/2012
1473,1905,1,15/11/2012
2940,2999,1,15/11/2012
2999,2940,1,15/11/2012
2940,3000,1,15/11/2012
3000,2940,1,15/11/2012
2987,2176,1,15/11/2012
2176,2987,1,15/11/2012
2940,2262,1,16/11/2012
2262,2940,1,16/11/2012
2918,2940,1,16/11/2012
2067,3001,2,16/11/2012
2711,2996,-10,16/11/2012
3001,2067,2,16/11/2012
2296,2942,1,16/11/2012
2942,2296,1,16/11/2012
3598,1403,1,16/11/2012
2688,2028,10,16/11/2012
2214,2045,2,16/11/2012
2214,2901,2,16/11/2012
2388,2076,1,16/11/2012
3002,2940,1,16/11/2012
2940,3002,1,16/11/2012
2590,3001,1,16/11/2012
3001,2590,1,16/11/2012
35,2980,1,16/11/2012
2235,2964,4,16/11/2012
270,1810,1,16/11/2012
1810,270,1,16/11/2012
2877,443,-1,16/11/2012
2877,80,-1,16/11/2012
2397,1585,1,16/11/2012
2877,1368,-1,16/11/2012
2877,273,-1,16/11/2012
2826,2635,1,16/11/2012
2795,1656,1,17/11/2012
2266,502,-5,17/11/2012
3005,1585,1,17/11/2012
1585,3005,1,17/11/2012
2877,462,-1,17/11/2012
2877,502,-1,17/11/2012
3003,2733,10,17/11/2012
2733,3003,1,17/11/2012
1565,1810,2,17/11/2012
1810,1565,2,17/11/2012
2642,2993,2,17/11/2012
2642,2496,1,17/11/2012
2496,2642,2,17/11/2012
2725,2943,1,17/11/2012
2642,2926,-10,17/11/2012
2809,2642,1,17/11/2012
2642,2809,1,17/11/2012
2296,2590,1,17/11/2012
2590,2296,1,17/11/2012
35,3008,1,17/11/2012
1217,3009,1,17/11/2012
1217,2829,1,17/11/2012
1953,3010,1,17/11/2012
3010,1953,10,17/11/2012
3011,1953,1,17/11/2012
2829,1217,5,17/11/2012
2950,3012,1,17/11/2012
3012,2950,1,17/11/2012
2028,2725,9,17/11/2012
1810,2987,2,17/11/2012
2788,570,-10,17/11/2012
2028,3013,3,17/11/2012
2642,3006,1,17/11/2012
3006,2642,1,17/11/2012
3006,523,1,18/11/2012
2647,2485,10,18/11/2012
3006,3015,1,18/11/2012
2939,2888,1,18/11/2012
2939,1764,1,18/11/2012
2888,2939,1,18/11/2012
35,3006,1,18/11/2012
3006,35,1,18/11/2012
2933,3016,1,18/11/2012
3016,2933,1,18/11/2012
242,2635,2,18/11/2012
2635,3017,1,18/11/2012
141,2318,1,18/11/2012
2318,141,1,18/11/2012
2558,2635,1,18/11/2012
2635,2558,1,18/11/2012
2635,3018,1,18/11/2012
141,2125,2,18/11/2012
3017,2635,1,18/11/2012
3015,1334,1,18/11/2012
3015,3006,5,18/11/2012
3015,2934,1,18/11/2012
1953,905,2,18/11/2012
3015,2933,1,18/11/2012
3018,2861,1,18/11/2012
2861,3018,1,18/11/2012
2642,2788,2,18/11/2012
2788,2642,10,18/11/2012
2028,2993,1,18/11/2012
2931,1953,1,18/11/2012
2728,2049,1,18/11/2012
2049,2728,2,18/11/2012
2763,3006,3,18/11/2012
3019,1396,1,18/11/2012
2934,3015,-10,18/11/2012
3020,2028,1,19/11/2012
2725,2028,10,19/11/2012
2176,2496,1,19/11/2012
2496,2176,1,19/11/2012
3009,1217,1,19/11/2012
2944,1810,3,19/11/2012
2028,2176,5,19/11/2012
2028,2777,1,19/11/2012
35,3021,1,19/11/2012
2183,35,5,19/11/2012
35,2183,2,19/11/2012
35,1897,5,19/11/2012
2934,3022,-10,19/11/2012
1396,2974,-9,19/11/2012
2877,243,-1,19/11/2012
1810,3023,1,19/11/2012
3023,1810,1,19/11/2012
2877,2135,-1,19/11/2012
2878,2269,2,19/11/2012
2635,2874,1,19/11/2012
2874,2635,2,19/11/2012
3019,2252,1,19/11/2012
539,3025,-1,20/11/2012
2296,2563,1,20/11/2012
3006,2763,3,20/11/2012
2563,2296,1,20/11/2012
2563,35,1,20/11/2012
1555,2246,10,20/11/2012
112,3026,1,20/11/2012
1916,2710,1,20/11/2012
2710,1916,1,20/11/2012
2992,3027,8,20/11/2012
35,3028,1,20/11/2012
2887,3027,2,20/11/2012
2861,3029,1,20/11/2012
2635,3030,1,20/11/2012
2364,1624,3,20/11/2012
540,3031,1,20/11/2012
3031,540,1,20/11/2012
3029,2455,1,20/11/2012
3026,112,1,20/11/2012
2266,2103,-5,20/11/2012
2877,2103,-1,20/11/2012
2430,2427,5,20/11/2012
2344,3021,1,20/11/2012
3021,2344,1,20/11/2012
2770,2427,5,20/11/2012
1499,1753,-1,20/11/2012
2067,3019,-5,21/11/2012
2950,1810,2,21/11/2012
1810,2950,1,21/11/2012
2296,2609,2,21/11/2012
2609,2296,2,21/11/2012
4,2998,1,21/11/2012
2998,4,1,21/11/2012
2388,2950,1,21/11/2012
2950,2388,1,21/11/2012
2296,2929,-1,21/11/2012
2388,2929,1,21/11/2012
1810,2929,-1,21/11/2012
2897,2763,2,21/11/2012
1894,2485,1,21/11/2012
2385,1846,-1,21/11/2012
2770,492,3,21/11/2012
2635,3033,1,21/11/2012
2127,1693,2,21/11/2012
35,415,1,21/11/2012
2485,2402,1,21/11/2012
2402,2485,1,21/11/2012
3031,1953,1,21/11/2012
2730,2635,2,21/11/2012
2485,1894,1,21/11/2012
2726,1899,1,21/11/2012
1899,2726,1,21/11/2012
2555,1334,1,21/11/2012
2877,1196,-1,21/11/2012
1953,3006,2,21/11/2012
3006,1953,5,21/11/2012
2925,1810,1,21/11/2012
1810,2925,1,21/11/2012
2901,2388,1,21/11/2012
3034,2688,1,21/11/2012
2877,853,-1,21/11/2012
2877,1674,-1,21/11/2012
361,2201,1,22/11/2012
2201,361,1,22/11/2012
2262,1810,3,22/11/2012
3006,2262,1,22/11/2012
2262,3006,1,22/11/2012
3006,2125,4,22/11/2012
2125,3006,2,22/11/2012
2942,2950,1,22/11/2012
2950,2942,1,22/11/2012
1396,3019,-10,22/11/2012
2296,2969,1,22/11/2012
2969,2296,1,22/11/2012
2725,2733,9,22/11/2012
1899,2725,2,22/11/2012
2725,1899,2,22/11/2012
2427,1635,1,22/11/2012
2427,2770,5,22/11/2012
2763,2897,1,22/11/2012
2775,2710,1,22/11/2012
2710,2775,1,22/11/2012
2763,2976,1,22/11/2012
2976,2763,1,22/11/2012
2777,2028,1,22/11/2012
2647,2725,1,22/11/2012
2635,3035,1,22/11/2012
3035,2635,1,22/11/2012
2635,2739,1,22/11/2012
2739,2635,2,22/11/2012
2485,2906,1,22/11/2012
2906,2485,1,22/11/2012
2762,3036,2,22/11/2012
3036,2762,2,22/11/2012
2252,3019,-10,22/11/2012
1396,1566,8,22/11/2012
1953,3003,-1,22/11/2012
2266,3003,-3,22/11/2012
1953,3037,1,22/11/2012
3037,1953,1,22/11/2012
2402,2688,1,22/11/2012
2688,2402,1,22/11/2012
1819,2296,2,22/11/2012
3037,35,1,22/11/2012
1953,3038,1,23/11/2012
2269,2878,2,23/11/2012
2658,2688,1,23/11/2012
2269,2090,-10,23/11/2012
3036,1227,2,23/11/2012
905,2090,-10,23/11/2012
2388,2795,1,23/11/2012
2795,2388,1,23/11/2012
3038,1953,3,23/11/2012
35,3041,1,23/11/2012
2485,2647,10,23/11/2012
2485,3040,1,23/11/2012
2635,3037,1,23/11/2012
2176,2835,1,23/11/2012
2176,2777,1,23/11/2012
3036,2028,1,23/11/2012
3041,35,1,23/11/2012
2777,2176,1,23/11/2012
3036,2897,1,23/11/2012
2897,3036,1,23/11/2012
304,2485,1,23/11/2012
1953,2343,1,23/11/2012
2343,1953,2,23/11/2012
415,35,1,23/11/2012
2110,3036,2,23/11/2012
1953,216,1,23/11/2012
304,1953,8,23/11/2012
1953,304,8,23/11/2012
570,2788,-4,23/11/2012
3040,2775,1,23/11/2012
3040,35,1,23/11/2012
3040,2485,1,23/11/2012
2028,3045,1,23/11/2012
3045,2028,1,23/11/2012
171,2943,1,23/11/2012
2943,171,1,23/11/2012
2993,2028,2,24/11/2012
2897,2892,1,24/11/2012
2892,2897,2,24/11/2012
2688,3034,1,24/11/2012
1693,1953,1,24/11/2012
1953,1693,3,24/11/2012
1227,3036,5,24/11/2012
2733,1815,1,24/11/2012
1396,3025,-2,24/11/2012
2028,2610,2,24/11/2012
2610,2028,2,24/11/2012
1899,2176,2,24/11/2012
2176,1899,2,24/11/2012
2934,1899,2,24/11/2012
2805,3046,1,24/11/2012
3046,2805,1,24/11/2012
2889,2635,1,24/11/2012
2635,2889,1,24/11/2012
1675,3000,1,24/11/2012
3000,1675,1,24/11/2012
2901,3044,1,24/11/2012
2028,520,1,24/11/2012
2028,2901,3,24/11/2012
2901,2028,3,24/11/2012
2642,3048,1,24/11/2012
2934,2315,1,25/11/2012
2315,2934,1,25/11/2012
1352,2194,-1,25/11/2012
2028,2558,2,25/11/2012
2558,2028,2,25/11/2012
3044,2901,1,25/11/2012
1317,2880,2,25/11/2012
2880,539,2,25/11/2012
1810,3049,3,25/11/2012
7,3050,1,25/11/2012
3050,7,1,25/11/2012
1318,3025,1,25/11/2012
1318,2880,-3,25/11/2012
2388,1656,1,25/11/2012
1217,23,10,25/11/2012
135,3025,-10,25/11/2012
35,3051,1,25/11/2012
1786,2269,1,25/11/2012
2775,3052,1,25/11/2012
2775,3040,1,25/11/2012
2775,2830,1,25/11/2012
1396,135,4,25/11/2012
2934,2688,2,25/11/2012
2688,3036,1,25/11/2012
2028,2110,3,25/11/2012
1953,2624,1,25/11/2012
35,3053,2,25/11/2012
1953,2511,1,25/11/2012
3053,35,3,25/11/2012
2296,2934,1,25/11/2012
2725,3054,1,25/11/2012
3054,2725,1,25/11/2012
2028,1746,3,26/11/2012
2028,2733,3,26/11/2012
2028,2686,1,26/11/2012
2028,2762,2,26/11/2012
2028,2351,1,26/11/2012
2725,3055,1,26/11/2012
3055,2725,1,26/11/2012
522,1899,1,26/11/2012
1899,522,1,26/11/2012
35,1462,1,26/11/2012
1615,3058,1,26/11/2012
96,2333,1,26/11/2012
3036,2110,1,26/11/2012
1565,2892,1,26/11/2012
2892,1565,1,26/11/2012
3059,2125,1,26/11/2012
2688,2658,1,26/11/2012
2934,2658,1,26/11/2012
3036,2688,1,26/11/2012
2178,2125,3,26/11/2012
2949,1953,5,26/11/2012
7,2174,1,26/11/2012
2174,7,1,26/11/2012
1615,3060,1,26/11/2012
3060,1615,1,26/11/2012
1217,1611,2,26/11/2012
1611,1217,2,26/11/2012
520,2028,1,26/11/2012
1953,3035,1,27/11/2012
1953,3063,1,27/11/2012
3063,1953,5,27/11/2012
522,1693,1,27/11/2012
1693,522,1,27/11/2012
2642,1810,2,27/11/2012
1810,2642,2,27/11/2012
493,1334,1,27/11/2012
1201,2028,-1,27/11/2012
2880,2028,3,27/11/2012
2028,3054,1,27/11/2012
3054,2028,1,27/11/2012
35,3064,1,27/11/2012
7,2943,1,27/11/2012
3060,3065,1,27/11/2012
2370,3066,2,27/11/2012
2962,2370,2,27/11/2012
2775,3067,1,27/11/2012
2775,3068,1,27/11/2012
3064,35,2,27/11/2012
1615,2281,2,27/11/2012
2943,7,1,27/11/2012
2028,2943,2,27/11/2012
2943,2028,1,27/11/2012
1629,1719,2,27/11/2012
3065,3060,1,27/11/2012
1953,3070,1,27/11/2012
1953,3069,1,27/11/2012
3070,1953,1,27/11/2012
2416,1953,1,27/11/2012
1953,2416,1,27/11/2012
2045,2880,1,27/11/2012
2880,2045,1,27/11/2012
2880,2688,1,27/11/2012
2688,2880,4,27/11/2012
1953,2895,1,27/11/2012
1899,3073,1,28/11/2012
2642,2388,1,28/11/2012
2642,1953,3,28/11/2012
1953,2642,3,28/11/2012
1953,3075,1,28/11/2012
3075,1953,1,28/11/2012
2963,2642,1,28/11/2012
2642,2963,1,28/11/2012
1953,2730,3,28/11/2012
1953,2388,1,28/11/2012
2725,2963,1,28/11/2012
2688,2725,4,28/11/2012
6,2028,1,28/11/2012
2710,1899,1,28/11/2012
6,1363,8,28/11/2012
6,10,3,28/11/2012
6,1,8,28/11/2012
1899,2710,1,28/11/2012
3067,2775,1,28/11/2012
3067,35,1,28/11/2012
2269,1786,1,28/11/2012
2266,3059,-5,28/11/2012
2266,3027,-5,28/11/2012
2880,2110,1,28/11/2012
2880,2948,1,28/11/2012
1386,2880,-1,28/11/2012
2835,2763,4,28/11/2012
1386,1201,10,28/11/2012
2388,2110,1,28/11/2012
2110,2388,1,28/11/2012
2658,1877,3,28/11/2012
2658,1318,3,28/11/2012
1810,2876,3,28/11/2012
2388,2948,2,28/11/2012
2876,1810,3,28/11/2012
2328,3076,1,28/11/2012
3076,2328,1,28/11/2012
2388,3071,-1,28/11/2012
2897,3076,1,28/11/2012
3076,2897,1,28/11/2012
2658,13,3,28/11/2012
361,3025,-1,28/11/2012
3044,2388,1,28/11/2012
2388,3044,1,28/11/2012
2125,2679,3,28/11/2012
2679,2125,5,28/11/2012
41,3598,2,28/11/2012
3598,41,2,28/11/2012
2080,2281,2,28/11/2012
1615,2233,1,28/11/2012
2233,1615,1,28/11/2012
3069,1953,3,28/11/2012
1953,2378,2,28/11/2012
2378,1953,2,28/11/2012
2711,2970,-10,28/11/2012
35,149,2,28/11/2012
149,35,4,28/11/2012
149,1615,5,28/11/2012
1615,149,5,28/11/2012
2835,2176,1,28/11/2012
2763,2835,4,28/11/2012
3018,3077,1,28/11/2012
2963,35,1,28/11/2012
35,2963,1,28/11/2012
2647,2635,10,28/11/2012
3000,2977,2,28/11/2012
2977,3000,2,28/11/2012
3045,3078,1,28/11/2012
3078,3045,1,28/11/2012
1334,2252,1,28/11/2012
2252,1334,1,28/11/2012
2763,2688,2,28/11/2012
2688,2733,1,29/11/2012
2688,312,1,29/11/2012
2388,25,9,29/11/2012
3045,25,10,29/11/2012
1832,2733,2,29/11/2012
2733,1832,2,29/11/2012
2388,1815,1,29/11/2012
2642,3080,1,29/11/2012
3080,2642,2,29/11/2012
3081,3018,1,29/11/2012
1615,35,3,29/11/2012
1615,1217,2,29/11/2012
3018,3082,1,29/11/2012
3082,3018,1,29/11/2012
1752,2885,3,29/11/2012
2885,1752,2,29/11/2012
1752,1585,1,29/11/2012
3045,2861,2,29/11/2012
2861,3045,1,29/11/2012
1953,3083,1,29/11/2012
3083,1953,1,29/11/2012
1953,3011,3,29/11/2012
1953,3033,1,29/11/2012
3033,1953,1,29/11/2012
1953,2828,1,29/11/2012
2828,1953,1,29/11/2012
1953,3084,1,29/11/2012
3084,1953,1,29/11/2012
1810,2692,3,29/11/2012
2201,3056,2,29/11/2012
3056,2201,1,29/11/2012
1953,3085,1,29/11/2012
3085,1953,1,29/11/2012
1953,3086,1,29/11/2012
3086,1953,1,29/11/2012
3086,2635,1,29/11/2012
2635,3086,2,29/11/2012
1725,3087,1,29/11/2012
1953,3088,1,30/11/2012
3088,1953,1,30/11/2012
546,3087,1,30/11/2012
3045,3089,1,30/11/2012
3089,3045,1,30/11/2012
2730,1953,5,30/11/2012
2642,2876,1,30/11/2012
2876,2642,2,30/11/2012
100,3087,1,30/11/2012
2880,1317,2,30/11/2012
1675,1981,2,30/11/2012
1981,1675,2,30/11/2012
1565,1386,7,30/11/2012
1565,1656,5,30/11/2012
1810,3090,1,30/11/2012
3090,1810,1,30/11/2012
2388,2642,1,30/11/2012
1899,2943,1,30/11/2012
2943,1899,1,30/11/2012
2635,2890,3,30/11/2012
2963,1953,1,30/11/2012
1953,2963,1,30/11/2012
1810,2402,2,30/11/2012
2780,1334,1,30/11/2012
2402,1810,2,30/11/2012
1018,1912,1,30/11/2012
1912,1018,1,30/11/2012
104,1018,1,01/12/2012
1018,104,1,01/12/2012
2943,2725,1,01/12/2012
1810,3044,1,01/12/2012
3044,1810,1,01/12/2012
2647,3002,1,01/12/2012
3002,2647,1,01/12/2012
2795,2688,-1,01/12/2012
35,3067,1,01/12/2012
1651,2378,1,01/12/2012
242,2775,1,01/12/2012
2176,2642,1,01/12/2012
2642,2176,1,01/12/2012
2045,2176,5,01/12/2012
35,2563,1,01/12/2012
2642,1832,2,01/12/2012
3092,2896,10,01/12/2012
3598,3045,3,01/12/2012
3045,3598,2,01/12/2012
1953,3093,1,01/12/2012
2334,2642,1,01/12/2012
2642,2334,2,01/12/2012
2642,2942,4,01/12/2012
1363,2992,-10,01/12/2012
2266,2778,-10,01/12/2012
2266,2887,-10,01/12/2012
2266,2815,-10,01/12/2012
188,2642,1,01/12/2012
2642,188,2,01/12/2012
2642,2944,1,02/12/2012
1953,3094,1,02/12/2012
1731,1967,1,02/12/2012
1967,1731,1,02/12/2012
3094,1953,3,02/12/2012
2987,1810,3,02/12/2012
2897,3027,-10,02/12/2012
2897,3059,-10,02/12/2012
2688,1334,1,02/12/2012
2725,2897,1,02/12/2012
192,1810,1,02/12/2012
192,2067,1,02/12/2012
2777,35,1,02/12/2012
35,3095,1,02/12/2012
2042,3097,2,02/12/2012
2857,3098,1,02/12/2012
3098,2857,1,02/12/2012
1832,2880,1,02/12/2012
2880,1832,1,02/12/2012
3036,3099,1,02/12/2012
1953,3079,2,02/12/2012
3079,1953,2,02/12/2012
3099,1733,1,02/12/2012
242,2642,2,02/12/2012
2642,242,1,02/12/2012
905,2642,1,03/12/2012
2642,905,1,03/12/2012
1905,304,5,03/12/2012
304,1905,5,03/12/2012
2028,2835,1,03/12/2012
1,125,2,03/12/2012
125,1,5,03/12/2012
2725,2688,1,03/12/2012
2388,539,-1,03/12/2012
2775,1334,1,03/12/2012
2775,242,1,03/12/2012
2296,2763,2,03/12/2012
2763,2296,2,03/12/2012
2775,3102,1,03/12/2012
2266,2772,-10,03/12/2012
3036,3103,1,03/12/2012
3018,3081,1,03/12/2012
2388,2901,1,03/12/2012
2847,1953,3,03/12/2012
1953,2847,3,03/12/2012
2125,224,3,03/12/2012
224,2125,9,03/12/2012
2642,3104,1,03/12/2012
3104,2642,1,03/12/2012
1334,3099,1,04/12/2012
3099,1334,1,04/12/2012
856,2498,-10,04/12/2012
856,3099,1,04/12/2012
3099,856,1,04/12/2012
2266,2291,3,04/12/2012
2642,3099,1,04/12/2012
3099,2642,1,04/12/2012
856,3105,1,04/12/2012
3105,856,2,04/12/2012
3105,2775,1,04/12/2012
3105,35,1,04/12/2012
2125,2642,1,04/12/2012
2642,2977,1,04/12/2012
2642,2125,1,04/12/2012
2763,2125,1,04/12/2012
35,3106,1,04/12/2012
2763,2017,1,04/12/2012
3029,2013,2,04/12/2012
3598,3092,1,04/12/2012
3092,3598,1,04/12/2012
2192,2266,1,04/12/2012
2266,2881,-10,04/12/2012
3107,2775,1,04/12/2012
41,2063,1,04/12/2012
2063,41,1,04/12/2012
2266,3108,-10,04/12/2012
2378,1651,1,04/12/2012
2266,3109,-10,04/12/2012
35,3110,1,04/12/2012
1018,1281,1,04/12/2012
1281,1018,1,04/12/2012
2476,2498,-10,05/12/2012
2733,700,1,05/12/2012
700,2733,1,05/12/2012
2642,3110,1,05/12/2012
1317,2688,1,05/12/2012
2821,1810,2,05/12/2012
2642,3111,1,05/12/2012
1810,2821,2,05/12/2012
3111,2642,1,05/12/2012
2642,3112,1,05/12/2012
3112,2642,1,05/12/2012
2944,2642,1,05/12/2012
1675,1810,10,05/12/2012
3110,2642,2,05/12/2012
3099,3111,1,05/12/2012
3111,3099,1,05/12/2012
2725,2934,7,05/12/2012
2296,3114,1,05/12/2012
3114,2296,1,05/12/2012
3018,3115,1,05/12/2012
3115,3018,5,05/12/2012
3018,3116,1,05/12/2012
2266,3116,-3,05/12/2012
3116,3018,1,05/12/2012
35,2777,1,05/12/2012
35,3117,1,05/12/2012
35,3118,1,05/12/2012
2266,642,-10,05/12/2012
2642,3119,1,05/12/2012
3119,2642,1,05/12/2012
492,3106,2,05/12/2012
492,2710,5,05/12/2012
3120,1731,1,05/12/2012
3120,1746,1,05/12/2012
2710,492,5,05/12/2012
2848,2918,-1,05/12/2012
2642,3105,2,05/12/2012
1334,3110,1,05/12/2012
1462,35,1,05/12/2012
2538,3105,1,05/12/2012
3105,2538,1,05/12/2012
3078,2642,1,05/12/2012
2642,3078,1,05/12/2012
2642,2476,2,06/12/2012
2861,493,1,06/12/2012
1396,1735,2,06/12/2012
493,2861,2,06/12/2012
2894,2642,1,06/12/2012
3106,492,2,06/12/2012
3105,2388,1,06/12/2012
3106,2388,1,06/12/2012
2388,3106,1,06/12/2012
3087,493,1,06/12/2012
3598,3105,1,06/12/2012
3105,3598,1,06/12/2012
3087,3044,1,06/12/2012
3044,3087,1,06/12/2012
3105,2903,1,06/12/2012
3598,2835,1,06/12/2012
2835,3598,1,06/12/2012
3598,3122,1,06/12/2012
3122,3598,1,06/12/2012
2817,1217,8,06/12/2012
3102,2775,3,06/12/2012
3598,2973,1,06/12/2012
2973,3598,1,06/12/2012
2125,550,1,06/12/2012
550,2125,1,06/12/2012
1899,3123,1,06/12/2012
3123,1899,1,06/12/2012
1352,3029,1,06/12/2012
2593,2125,2,06/12/2012
3110,1334,1,06/12/2012
3110,35,1,06/12/2012
35,3124,1,06/12/2012
3124,35,1,06/12/2012
2647,3125,10,06/12/2012
2691,2934,1,06/12/2012
2934,2691,1,06/12/2012
1502,2476,1,06/12/2012
2476,1502,1,06/12/2012
3099,3105,1,06/12/2012
3105,3099,1,06/12/2012
2848,2835,1,07/12/2012
2943,2780,1,07/12/2012
2780,2943,1,07/12/2012
2558,1953,2,07/12/2012
2388,3105,2,07/12/2012
2948,2388,2,07/12/2012
3087,3127,1,07/12/2012
3127,2593,1,07/12/2012
2961,304,4,07/12/2012
2610,3099,1,07/12/2012
3099,2610,1,07/12/2012
35,3128,1,07/12/2012
2835,2110,1,07/12/2012
2110,2835,1,07/12/2012
2388,2903,2,07/12/2012
493,417,5,07/12/2012
493,2198,2,07/12/2012
2013,3029,2,07/12/2012
2013,3129,1,07/12/2012
3129,2538,1,07/12/2012
3129,3132,1,07/12/2012
3129,2817,1,07/12/2012
3129,2635,1,07/12/2012
35,3105,1,07/12/2012
35,2476,1,07/12/2012
35,3107,1,07/12/2012
1565,2388,2,07/12/2012
2388,1565,2,07/12/2012
2388,2837,1,07/12/2012
2837,2388,1,07/12/2012
3086,3129,10,07/12/2012
3047,2118,5,07/12/2012
3047,2635,5,07/12/2012
3598,3099,1,07/12/2012
3099,3598,1,07/12/2012
2642,3138,1,07/12/2012
1334,1693,2,07/12/2012
1693,1334,1,07/12/2012
2635,3047,3,07/12/2012
3138,2642,1,07/12/2012
3093,1953,2,07/12/2012
3093,2378,1,07/12/2012
2963,230,5,07/12/2012
1217,2817,5,07/12/2012
1018,2963,1,07/12/2012
1899,3139,1,07/12/2012
1899,2942,1,07/12/2012
2942,1899,2,07/12/2012
3139,1899,1,07/12/2012
2835,3099,1,07/12/2012
3099,2835,1,07/12/2012
3128,35,1,07/12/2012
2110,3027,-10,08/12/2012
2110,3059,-10,08/12/2012
2110,2992,-10,08/12/2012
2897,3140,1,08/12/2012
1832,2725,3,08/12/2012
2725,2030,1,08/12/2012
2642,3141,2,08/12/2012
2725,2763,2,08/12/2012
2763,2725,2,08/12/2012
3141,2642,1,08/12/2012
2725,3002,1,08/12/2012
2725,2728,7,08/12/2012
3002,2835,1,08/12/2012
3002,2725,1,08/12/2012
3105,2642,5,08/12/2012
2291,2642,1,08/12/2012
2642,2291,2,08/12/2012
2835,3002,2,08/12/2012
2030,2934,2,08/12/2012
2934,2030,1,08/12/2012
3029,1352,1,08/12/2012
2725,214,2,08/12/2012
214,2725,2,08/12/2012
2642,2404,1,08/12/2012
2030,2725,2,08/12/2012
1018,3020,1,08/12/2012
6,1018,1,08/12/2012
1018,6,2,08/12/2012
6,1832,1,08/12/2012
1832,6,1,08/12/2012
3142,2070,1,09/12/2012
3598,1764,1,09/12/2012
1764,3598,1,09/12/2012
3140,2897,1,09/12/2012
265,1277,1,09/12/2012
2928,230,1,09/12/2012
1018,2928,1,09/12/2012
3127,3087,1,09/12/2012
2725,2848,5,09/12/2012
1018,3127,1,09/12/2012
2861,2897,2,09/12/2012
3127,1018,1,09/12/2012
2725,1810,4,09/12/2012
1810,2725,3,09/12/2012
2296,3145,1,09/12/2012
2118,3047,2,09/12/2012
2118,35,2,09/12/2012
2835,2780,1,09/12/2012
2775,3105,1,09/12/2012
2775,3113,1,09/12/2012
3146,2775,1,09/12/2012
2113,3147,1,09/12/2012
256,1018,1,09/12/2012
1018,256,1,09/12/2012
2725,2176,6,09/12/2012
2176,2725,6,09/12/2012
492,2775,7,09/12/2012
2725,3148,1,09/12/2012
256,3149,2,09/12/2012
3148,2725,1,09/12/2012
1802,2028,4,09/12/2012
2861,2045,2,09/12/2012
2775,492,7,09/12/2012
2388,2725,-1,09/12/2012
2835,2848,2,10/12/2012
3087,2775,1,10/12/2012
2642,3150,2,10/12/2012
2725,2835,9,10/12/2012
3150,2642,1,10/12/2012
2725,2821,2,10/12/2012
2821,2725,2,10/12/2012
592,2642,1,10/12/2012
2642,592,1,10/12/2012
3148,3151,1,10/12/2012
2642,3598,8,10/12/2012
3151,3148,1,10/12/2012
3099,3013,1,10/12/2012
3598,2780,1,10/12/2012
2780,2835,1,10/12/2012
2780,3598,1,10/12/2012
3144,2897,-10,10/12/2012
2725,2843,1,10/12/2012
1885,2503,-10,10/12/2012
2942,1802,1,10/12/2012
3598,3153,1,10/12/2012
3153,2378,1,10/12/2012
2110,3153,1,10/12/2012
2378,3093,1,10/12/2012
2110,871,1,10/12/2012
2378,3153,1,10/12/2012
2485,3154,1,10/12/2012
35,3137,1,10/12/2012
35,3155,1,10/12/2012
35,3113,1,10/12/2012
35,3156,1,10/12/2012
3147,2113,1,10/12/2012
856,1743,2,10/12/2012
3136,2378,1,10/12/2012
2378,3136,1,10/12/2012
2642,3146,2,10/12/2012
2848,1899,2,10/12/2012
1899,2848,2,10/12/2012
3146,2642,2,10/12/2012
1394,1053,1,10/12/2012
1277,265,1,10/12/2012
1018,1394,1,10/12/2012
1394,1018,1,10/12/2012
2028,1899,7,10/12/2012
3076,1810,1,10/12/2012
1810,3076,1,10/12/2012
2388,2158,1,11/12/2012
3044,2642,1,11/12/2012
1743,3157,8,11/12/2012
1802,3158,1,11/12/2012
1802,2942,1,11/12/2012
3158,1802,1,11/12/2012
2642,3044,1,11/12/2012
1743,856,3,11/12/2012
1743,363,3,11/12/2012
2213,2538,4,11/12/2012
2642,3121,2,11/12/2012
3157,1743,5,11/12/2012
1743,448,10,11/12/2012
3121,2642,2,11/12/2012
3099,308,1,11/12/2012
1916,3099,1,11/12/2012
3099,1916,1,11/12/2012
2835,3159,-10,11/12/2012
1731,1675,2,11/12/2012
3082,2378,1,11/12/2012
2378,3082,2,11/12/2012
2485,2915,1,11/12/2012
2775,3146,1,11/12/2012
2775,3107,1,11/12/2012
2915,2485,1,11/12/2012
1743,143,8,11/12/2012
448,1743,10,11/12/2012
2476,2642,3,11/12/2012
1018,1502,1,11/12/2012
1502,1018,1,11/12/2012
1899,540,1,11/12/2012
540,1899,1,11/12/2012
3136,3018,5,11/12/2012
2861,1366,1,11/12/2012
3018,3136,5,11/12/2012
3136,3086,5,11/12/2012
3086,3136,5,11/12/2012
2896,3092,3,11/12/2012
3018,2905,1,11/12/2012
2905,3018,10,11/12/2012
2916,2485,1,11/12/2012
3136,2642,5,11/12/2012
1,1815,2,11/12/2012
2266,2017,-10,12/12/2012
2642,3161,1,12/12/2012
3161,2642,1,12/12/2012
7,3161,1,12/12/2012
3161,7,1,12/12/2012
1731,2538,4,12/12/2012
2485,3163,1,12/12/2012
1018,3164,1,12/12/2012
3164,1018,1,12/12/2012
2045,2861,2,12/12/2012
